[Name]
User Points

[Data]
"Time [s]","Monitor Point: CMZ1","Monitor Point: CMZ2","Monitor Point: CR1","Monitor Point: CR2","Monitor Point: CX1","Monitor Point: CX2","Monitor Point: CY1","Monitor Point: CY2"
8.53399963e+01,-2.24195439e-02,-8.77142400e-02,8.86368155e-01,4.18605804e-01,2.08674684e-01,-3.41601893e-02,8.61454248e-01,4.17209655e-01
8.53600006e+01,-2.23515555e-02,-9.00456309e-02,8.98755729e-01,4.10274327e-01,2.15339705e-01,-9.76666249e-03,8.72577071e-01,4.10158068e-01
8.53799973e+01,-2.22348068e-02,-9.23003107e-02,9.11994934e-01,4.04171914e-01,2.21905723e-01,1.18951751e-02,8.84586155e-01,4.03996825e-01
8.54000015e+01,-2.20643766e-02,-9.44697559e-02,9.25462544e-01,4.00253862e-01,2.28337243e-01,3.07597686e-02,8.96851718e-01,3.99070144e-01
8.54199982e+01,-2.18343362e-02,-9.65849459e-02,9.38709259e-01,3.98353487e-01,2.34716728e-01,4.69777733e-02,9.08891141e-01,3.95573765e-01
8.54399948e+01,-2.15600189e-02,-9.87198725e-02,9.51503992e-01,3.98205370e-01,2.41249263e-01,6.08800873e-02,9.20412183e-01,3.93523991e-01
8.54599991e+01,-2.12664399e-02,-1.00920841e-01,9.63746965e-01,3.99454564e-01,2.48176947e-01,7.28661567e-02,9.31244552e-01,3.92752439e-01
8.54799957e+01,-2.09647864e-02,-1.03198960e-01,9.75425303e-01,4.01683152e-01,2.55707353e-01,8.34484771e-02,9.41312015e-01,3.92919451e-01
8.55000000e+01,-2.06806771e-02,-1.05548240e-01,9.86569941e-01,4.04596537e-01,2.63968378e-01,9.32205841e-02,9.50600326e-01,3.93710911e-01
8.55199966e+01,-2.04257332e-02,-1.07955933e-01,9.97181535e-01,4.08044696e-01,2.72959173e-01,1.02878481e-01,9.59095597e-01,3.94862622e-01
8.55400009e+01,-2.01969612e-02,-1.10389553e-01,1.00717854e+00,4.11910623e-01,2.82537401e-01,1.12986587e-01,9.66737390e-01,3.96111578e-01
8.55599976e+01,-1.99791417e-02,-1.12830177e-01,1.01640701e+00,4.16195393e-01,2.92469203e-01,1.24045461e-01,9.73419189e-01,3.97279888e-01
8.55800018e+01,-1.97580643e-02,-1.15238950e-01,1.02465463e+00,4.20749158e-01,3.02454233e-01,1.36269659e-01,9.78998661e-01,3.98070902e-01
8.55999985e+01,-1.95122026e-02,-1.17577523e-01,1.03164554e+00,4.25380588e-01,3.12166125e-01,1.49656460e-01,9.83282685e-01,3.98185372e-01
8.56199951e+01,-1.92242078e-02,-1.19805843e-01,1.03709316e+00,4.30051655e-01,3.21311355e-01,1.64077356e-01,9.86063421e-01,3.97521138e-01
8.56399994e+01,-1.88933127e-02,-1.21906944e-01,1.04073858e+00,4.34794068e-01,3.29661161e-01,1.79325104e-01,9.87147629e-01,3.96091402e-01
8.56599960e+01,-1.85288806e-02,-1.23875991e-01,1.04237187e+00,4.39722985e-01,3.37051034e-01,1.95192873e-01,9.86375034e-01,3.94025445e-01
8.56800003e+01,-1.81469880e-02,-1.25720039e-01,1.04184449e+00,4.45007086e-01,3.43404740e-01,2.11475059e-01,9.83622432e-01,3.91547710e-01
8.56999969e+01,-1.77722014e-02,-1.27412289e-01,1.03911102e+00,4.50897008e-01,3.48735720e-01,2.27998152e-01,9.78843749e-01,3.89005095e-01
8.57200012e+01,-1.74250584e-02,-1.28959686e-01,1.03420019e+00,4.57664281e-01,3.53059113e-01,2.44630650e-01,9.72069561e-01,3.86797667e-01
8.57399979e+01,-1.71249453e-02,-1.30379960e-01,1.02722359e+00,4.65613067e-01,3.56420755e-01,2.61282891e-01,9.63406742e-01,3.85391712e-01
8.57599945e+01,-1.68844368e-02,-1.31678298e-01,1.01835823e+00,4.74977911e-01,3.58876616e-01,2.77862102e-01,9.53027368e-01,3.85222882e-01
8.57799988e+01,-1.67031195e-02,-1.32838666e-01,1.00783718e+00,4.85850245e-01,3.60477090e-01,2.94105709e-01,9.41165328e-01,3.86719912e-01
8.57999954e+01,-1.65803898e-02,-1.33855671e-01,9.95920241e-01,4.98121738e-01,3.61289978e-01,3.09843600e-01,9.28076923e-01,3.90028477e-01
8.58199997e+01,-1.65210962e-02,-1.34713784e-01,9.82908964e-01,5.11519253e-01,3.61392170e-01,3.24793845e-01,9.14059997e-01,3.95172000e-01
8.58399963e+01,-1.65167935e-02,-1.35394961e-01,9.69116986e-01,5.26026726e-01,3.60858411e-01,3.38757485e-01,8.99426997e-01,4.02426958e-01
8.58600006e+01,-1.65670682e-02,-1.35883316e-01,9.54902530e-01,5.41569233e-01,3.59807491e-01,3.51548821e-01,8.84521008e-01,4.11959529e-01
8.58799973e+01,-1.66700687e-02,-1.36132330e-01,9.40608740e-01,5.57779729e-01,3.58335555e-01,3.62822175e-01,8.69678319e-01,4.23648804e-01
8.59000015e+01,-1.68229826e-02,-1.36090487e-01,9.26560402e-01,5.74423790e-01,3.56515259e-01,3.72454166e-01,8.55225682e-01,4.37310636e-01
8.59199982e+01,-1.70269590e-02,-1.35745555e-01,9.13056672e-01,5.91117144e-01,3.54392648e-01,3.80336434e-01,8.41473937e-01,4.52508181e-01
8.59399948e+01,-1.72610432e-02,-1.35109633e-01,9.00389671e-01,6.07228577e-01,3.51981044e-01,3.86228114e-01,8.28740597e-01,4.68566298e-01
8.59599991e+01,-1.75102316e-02,-1.34243131e-01,8.88809323e-01,6.22278512e-01,3.49268675e-01,3.89954805e-01,8.17308664e-01,4.84938979e-01
8.59799957e+01,-1.77623518e-02,-1.33217648e-01,8.78527939e-01,6.35820925e-01,3.46243590e-01,3.91364187e-01,8.07419777e-01,5.01101136e-01
8.60000000e+01,-1.80045217e-02,-1.32116705e-01,8.69754076e-01,6.47585511e-01,3.42904389e-01,3.90349805e-01,7.99305201e-01,5.16714633e-01
8.60199966e+01,-1.82278305e-02,-1.31025583e-01,8.62687111e-01,6.57566786e-01,3.39294940e-01,3.86874110e-01,7.93163240e-01,5.31716585e-01
8.60400009e+01,-1.84272565e-02,-1.30005553e-01,8.57496262e-01,6.65881038e-01,3.35502267e-01,3.80948991e-01,7.89137542e-01,5.46145976e-01
8.60599976e+01,-1.85842849e-02,-1.29116029e-01,8.54347587e-01,6.72819555e-01,3.31664950e-01,3.72784466e-01,7.87342489e-01,5.60105264e-01
8.60800018e+01,-1.86921116e-02,-1.28491998e-01,8.53398681e-01,6.78979933e-01,3.27998757e-01,3.62833440e-01,7.87849069e-01,5.73903859e-01
8.60999985e+01,-1.87545829e-02,-1.28138155e-01,8.54775667e-01,6.84765577e-01,3.24772000e-01,3.51318538e-01,7.90673494e-01,5.87774813e-01
8.61199951e+01,-1.87710337e-02,-1.27988011e-01,8.58548641e-01,6.90389335e-01,3.22264224e-01,3.38313013e-01,7.95771003e-01,6.01815343e-01
8.61399994e+01,-1.87479965e-02,-1.28021836e-01,8.64702225e-01,6.96016014e-01,3.20739955e-01,3.23962271e-01,8.03016722e-01,6.16024971e-01
8.61599960e+01,-1.86847262e-02,-1.28204435e-01,8.73136163e-01,7.01673090e-01,3.20438772e-01,3.08432162e-01,8.12210381e-01,6.30249739e-01
8.61800003e+01,-1.85854416e-02,-1.28498167e-01,8.83646488e-01,7.07446754e-01,3.21555465e-01,2.91914284e-01,8.23063314e-01,6.44412100e-01
8.61999969e+01,-1.84530821e-02,-1.28855437e-01,8.95960808e-01,7.13355780e-01,3.24234813e-01,2.74539620e-01,8.35235000e-01,6.58410609e-01
8.62200012e+01,-1.82978231e-02,-1.29254550e-01,9.09741759e-01,7.19444275e-01,3.28575253e-01,2.56531566e-01,8.48332703e-01,6.72154427e-01
8.62399979e+01,-1.81401949e-02,-1.29648075e-01,9.24618483e-01,7.25674987e-01,3.34620208e-01,2.38092050e-01,8.61944735e-01,6.85504436e-01
8.62599945e+01,-1.79976262e-02,-1.30000427e-01,9.40185189e-01,7.32033312e-01,3.42335790e-01,2.19504669e-01,8.75645101e-01,6.98348403e-01
8.62799988e+01,-1.78730544e-02,-1.30268008e-01,9.56005454e-01,7.38451540e-01,3.51607233e-01,2.01067045e-01,8.88998747e-01,7.10550964e-01
8.62999954e+01,-1.77815743e-02,-1.30387366e-01,9.71719086e-01,7.44700670e-01,3.62262368e-01,1.83015212e-01,9.01667297e-01,7.21861839e-01
8.63199997e+01,-1.77290849e-02,-1.30337328e-01,9.86988306e-01,7.50666738e-01,3.74040782e-01,1.65683389e-01,9.13367093e-01,7.32154071e-01
8.63399963e+01,-1.77066810e-02,-1.30115539e-01,1.00150251e+00,7.56337166e-01,3.86585951e-01,1.49437651e-01,9.23882306e-01,7.41427243e-01
8.63600006e+01,-1.77014507e-02,-1.29759654e-01,1.01499653e+00,7.61747718e-01,3.99476767e-01,1.34719878e-01,9.33078885e-01,7.49740064e-01
8.63799973e+01,-1.76996123e-02,-1.29291803e-01,1.02723444e+00,7.66824782e-01,4.12233442e-01,1.21900037e-01,9.40890074e-01,7.57073760e-01
8.64000015e+01,-1.76945925e-02,-1.28757104e-01,1.03801811e+00,7.71384597e-01,4.24382448e-01,1.11190498e-01,9.47302043e-01,7.63328791e-01
8.64199982e+01,-1.76758692e-02,-1.28223926e-01,1.04717815e+00,7.75170267e-01,4.35472786e-01,1.02624208e-01,9.52336907e-01,7.68347085e-01
8.64399948e+01,-1.76427700e-02,-1.27790615e-01,1.05458176e+00,7.78075039e-01,4.45099026e-01,9.61288810e-02,9.56049025e-01,7.72113979e-01
8.64599991e+01,-1.76024158e-02,-1.27439708e-01,1.06011295e+00,7.79893041e-01,4.52926993e-01,9.13987011e-02,9.58486617e-01,7.74518847e-01
8.64799957e+01,-1.75691266e-02,-1.27154261e-01,1.06369317e+00,7.80664086e-01,4.58698928e-01,8.80589932e-02,9.59707558e-01,7.75681674e-01
8.65000000e+01,-1.75463501e-02,-1.26891494e-01,1.06527448e+00,7.80636966e-01,4.62213933e-01,8.56946036e-02,9.59774911e-01,7.75919139e-01
8.65199966e+01,-1.75316557e-02,-1.26576453e-01,1.06487226e+00,7.80020118e-01,4.63352621e-01,8.37645829e-02,9.58779097e-01,7.75509477e-01
8.65400009e+01,-1.75454207e-02,-1.26139104e-01,1.06255615e+00,7.78934658e-01,4.62117672e-01,8.17876607e-02,9.56803441e-01,7.74628937e-01
8.65599976e+01,-1.75963230e-02,-1.25578761e-01,1.05844939e+00,7.77867019e-01,4.58569616e-01,7.95353130e-02,9.53954399e-01,7.73790181e-01
8.65800018e+01,-1.76874548e-02,-1.24875493e-01,1.05272782e+00,7.77033925e-01,4.52848643e-01,7.67390430e-02,9.50349450e-01,7.73235321e-01
8.65999985e+01,-1.78104844e-02,-1.24039933e-01,1.04558921e+00,7.76734412e-01,4.45144475e-01,7.33617991e-02,9.46098983e-01,7.73262143e-01
8.66199951e+01,-1.79539733e-02,-1.22986823e-01,1.03725684e+00,7.76622355e-01,4.35719311e-01,6.86231703e-02,9.41302538e-01,7.73584604e-01
8.66399994e+01,-1.81128327e-02,-1.21767767e-01,1.02796960e+00,7.76651859e-01,4.24899369e-01,6.26612157e-02,9.36045945e-01,7.74119914e-01
8.66599960e+01,-1.82841532e-02,-1.20402157e-01,1.01794469e+00,7.76864648e-01,4.13036972e-01,5.54153025e-02,9.30382669e-01,7.74885714e-01
8.66800003e+01,-1.84642505e-02,-1.18905693e-01,1.00738490e+00,7.77078450e-01,4.00504768e-01,4.67520654e-02,9.24348593e-01,7.75670767e-01
8.66999969e+01,-1.86507665e-02,-1.17307447e-01,9.96497214e-01,7.77241409e-01,3.87697518e-01,3.67467888e-02,9.17985439e-01,7.76372254e-01
8.67200012e+01,-1.88425444e-02,-1.15674198e-01,9.85484242e-01,7.77285099e-01,3.75014871e-01,2.55055279e-02,9.11341369e-01,7.76866555e-01
8.67399979e+01,-1.90388076e-02,-1.14067063e-01,9.74558651e-01,7.76676655e-01,3.62859696e-01,1.30431633e-02,9.04487371e-01,7.76567101e-01
8.67599945e+01,-1.92454793e-02,-1.12574607e-01,9.63974655e-01,7.75021434e-01,3.51637512e-01,-3.12827789e-04,8.97551239e-01,7.75021315e-01
8.67799988e+01,-1.94570497e-02,-1.11392356e-01,9.54034209e-01,7.72032201e-01,3.41730833e-01,-1.42943887e-02,8.90730739e-01,7.71899879e-01
8.67999954e+01,-1.96823515e-02,-1.10569254e-01,9.45082843e-01,7.67518818e-01,3.33499372e-01,-2.87509169e-02,8.84284854e-01,7.66980171e-01
8.68199997e+01,-1.99245475e-02,-1.10072076e-01,9.37510610e-01,7.61309683e-01,3.27257693e-01,-4.36841175e-02,8.78537774e-01,7.60055363e-01
8.68399963e+01,-2.01750267e-02,-1.09870769e-01,9.31710958e-01,7.53456593e-01,3.23233753e-01,-5.91228269e-02,8.73845100e-01,7.51133382e-01
8.68600006e+01,-2.04311218e-02,-1.09931983e-01,9.28059220e-01,7.44281173e-01,3.21557522e-01,-7.51668066e-02,8.70571494e-01,7.40475774e-01
8.68799973e+01,-2.06850879e-02,-1.10197023e-01,9.26887870e-01,7.34288692e-01,3.22220504e-01,-9.18408111e-02,8.69077146e-01,7.28522599e-01
8.69000015e+01,-2.09247489e-02,-1.10601947e-01,9.28417087e-01,7.24021554e-01,3.25083762e-01,-1.09239511e-01,8.69642973e-01,7.15733111e-01
8.69199982e+01,-2.11422928e-02,-1.11114547e-01,9.32696640e-01,7.13936210e-01,3.29862982e-01,-1.27532169e-01,8.72418165e-01,7.02453136e-01
8.69399948e+01,-2.13278718e-02,-1.11672007e-01,9.39616501e-01,7.04460204e-01,3.36148590e-01,-1.46994278e-01,8.77429962e-01,6.88953459e-01
8.69599991e+01,-2.14772057e-02,-1.12223938e-01,9.48879123e-01,6.95976794e-01,3.43441099e-01,-1.67904288e-01,8.84544969e-01,6.75419748e-01
8.69799957e+01,-2.15930641e-02,-1.12717018e-01,9.60030019e-01,6.88822925e-01,3.51210892e-01,-1.90563649e-01,8.93481135e-01,6.61938429e-01
8.70000000e+01,-2.16733217e-02,-1.13093242e-01,9.72516119e-01,6.83462858e-01,3.58929157e-01,-2.15191916e-01,9.03856993e-01,6.48701727e-01
8.70199966e+01,-2.17240993e-02,-1.13302194e-01,9.85739470e-01,6.80415094e-01,3.66125375e-01,-2.41908878e-01,9.15223718e-01,6.35959744e-01
8.70400009e+01,-2.17491686e-02,-1.13294758e-01,9.99136567e-01,6.80141985e-01,3.72438490e-01,-2.70779341e-01,9.27126467e-01,6.23916388e-01
8.70599976e+01,-2.17577294e-02,-1.13048889e-01,1.01224494e+00,6.83003247e-01,3.77653688e-01,-3.01739216e-01,9.39157903e-01,6.12737179e-01
8.70800018e+01,-2.17534676e-02,-1.12567902e-01,1.02474833e+00,6.89257562e-01,3.81698728e-01,-3.34641576e-01,9.51007426e-01,6.02570295e-01
8.70999985e+01,-2.17382144e-02,-1.11864403e-01,1.03647375e+00,6.98922276e-01,3.84621173e-01,-3.69247884e-01,9.62467849e-01,5.93420863e-01
8.71199951e+01,-2.17078887e-02,-1.10949777e-01,1.04741859e+00,7.11887360e-01,3.86574656e-01,-4.05322224e-01,9.73471045e-01,5.85232854e-01
8.71399994e+01,-2.16619112e-02,-1.09852813e-01,1.05770564e+00,7.27848530e-01,3.87785554e-01,-4.42521662e-01,9.84054685e-01,5.77873707e-01
8.71599960e+01,-2.16023773e-02,-1.08615912e-01,1.06751180e+00,7.46324658e-01,3.88507217e-01,-4.80467945e-01,9.94305611e-01,5.71096361e-01
8.71800003e+01,-2.15337798e-02,-1.07266799e-01,1.07705319e+00,7.66726077e-01,3.88975531e-01,-5.18699408e-01,1.00436127e+00,5.64641297e-01
8.71999969e+01,-2.14522518e-02,-1.05839603e-01,1.08652067e+00,7.88437307e-01,3.89395744e-01,-5.56751370e-01,1.01434612e+00,5.58266401e-01
8.72200012e+01,-2.13639159e-02,-1.04363121e-01,1.09599388e+00,8.10929120e-01,3.89875114e-01,-5.94160318e-01,1.02430463e+00,5.51887274e-01
8.72399979e+01,-2.12719701e-02,-1.02834441e-01,1.10546196e+00,8.33595991e-01,3.90456766e-01,-6.30381465e-01,1.03420961e+00,5.45436919e-01
8.72599945e+01,-2.11801790e-02,-1.01251319e-01,1.11477757e+00,8.55799556e-01,3.91094893e-01,-6.64876819e-01,1.04392231e+00,5.38824379e-01
8.72799988e+01,-2.10912693e-02,-9.96125862e-02,1.12367642e+00,8.76964211e-01,3.91653955e-01,-6.97181463e-01,1.05321217e+00,5.31981409e-01
8.72999954e+01,-2.10152660e-02,-9.79042277e-02,1.13180995e+00,8.96662831e-01,3.91956031e-01,-7.26973236e-01,1.06177413e+00,5.24894416e-01
8.73199997e+01,-2.09566988e-02,-9.60830972e-02,1.13876200e+00,9.14687872e-01,3.91762674e-01,-7.54151821e-01,1.06925249e+00,5.17599225e-01
8.73399963e+01,-2.09172294e-02,-9.41170827e-02,1.14410901e+00,9.30998206e-01,3.90816838e-01,-7.78776526e-01,1.07528961e+00,5.10161519e-01
8.73600006e+01,-2.08953954e-02,-9.19830054e-02,1.14745927e+00,9.45718467e-01,3.88869494e-01,-8.01047146e-01,1.07955706e+00,5.02699554e-01
8.73799973e+01,-2.08954308e-02,-8.96665007e-02,1.14849699e+00,9.59151447e-01,3.85729760e-01,-8.21206868e-01,1.08178461e+00,4.95571136e-01
8.74000015e+01,-2.09199302e-02,-8.71307552e-02,1.14706028e+00,9.71788883e-01,3.81257713e-01,-8.39683712e-01,1.08184552e+00,4.89188075e-01
8.74199982e+01,-2.09763087e-02,-8.43986124e-02,1.14316225e+00,9.84111249e-01,3.75386029e-01,-8.56871009e-01,1.07977092e+00,4.83990729e-01
8.74399948e+01,-2.10536905e-02,-8.06569606e-02,1.13857818e+00,9.95089293e-01,3.69799972e-01,-8.71158421e-01,1.07685101e+00,4.80921686e-01
8.74599991e+01,-2.12201010e-02,-7.72686675e-02,1.13034987e+00,1.01125252e+00,3.60063583e-01,-8.90017927e-01,1.07146859e+00,4.80103999e-01
8.74799957e+01,-2.14479249e-02,-7.40224943e-02,1.11986446e+00,1.02882814e+00,3.48783612e-01,-9.08917367e-01,1.06416464e+00,4.82033670e-01
8.75000000e+01,-2.17145868e-02,-7.08812699e-02,1.10776389e+00,1.04814589e+00,3.36177886e-01,-9.28330719e-01,1.05552137e+00,4.86633092e-01
8.75199966e+01,-2.20108666e-02,-6.78224713e-02,1.09478939e+00,1.06976902e+00,3.22507381e-01,-9.48923826e-01,1.04620874e+00,4.93912280e-01
8.75400009e+01,-2.23321486e-02,-6.48549572e-02,1.08167160e+00,1.09423816e+00,3.08104455e-01,-9.71211672e-01,1.03686309e+00,5.04088223e-01
8.75599976e+01,-2.26849616e-02,-6.20145984e-02,1.06904256e+00,1.12182069e+00,2.93352664e-01,-9.95446324e-01,1.02800596e+00,5.17270029e-01
8.75800018e+01,-2.30642315e-02,-5.93459122e-02,1.05741477e+00,1.15233696e+00,2.78625041e-01,-1.02160704e+00,1.02004611e+00,5.33103585e-01
8.75999985e+01,-2.34648734e-02,-5.69222197e-02,1.04720819e+00,1.18516755e+00,2.64306039e-01,-1.04943252e+00,1.01330519e+00,5.50739110e-01
8.76199951e+01,-2.38827635e-02,-5.47906272e-02,1.03874540e+00,1.21954775e+00,2.50774592e-01,-1.07858860e+00,1.00801992e+00,5.69160163e-01
8.76399994e+01,-2.43144426e-02,-5.29453456e-02,1.03223789e+00,1.25469089e+00,2.38406390e-01,-1.10861194e+00,1.00432944e+00,5.87561727e-01
8.76599960e+01,-2.47531272e-02,-5.13430163e-02,1.02778018e+00,1.28982973e+00,2.27551401e-01,-1.13896143e+00,1.00227368e+00,6.05332792e-01
8.76800003e+01,-2.51992978e-02,-4.99166623e-02,1.02539384e+00,1.32422709e+00,2.18528777e-01,-1.16904140e+00,1.00183713e+00,6.22028649e-01
8.76999969e+01,-2.56548133e-02,-4.86294553e-02,1.02499902e+00,1.35715795e+00,2.11589471e-01,-1.19823289e+00,1.00292218e+00,6.37271941e-01
8.77200012e+01,-2.61242036e-02,-4.74396423e-02,1.02643359e+00,1.38797951e+00,2.06897750e-01,-1.22598338e+00,1.00536525e+00,6.50731623e-01
8.77399979e+01,-2.66303271e-02,-4.63299565e-02,1.02950478e+00,1.41609955e+00,2.04555914e-01,-1.25179446e+00,1.00897813e+00,6.62078917e-01
8.77599945e+01,-2.69527975e-02,-4.54837568e-02,1.03347766e+00,1.44331110e+00,2.03881159e-01,-1.27799106e+00,1.01316762e+00,6.70735478e-01
8.77799988e+01,-2.74296310e-02,-4.46084887e-02,1.03980970e+00,1.46076047e+00,2.06992015e-01,-1.29562938e+00,1.01899874e+00,6.74659610e-01
8.77999954e+01,-2.79994160e-02,-4.37943265e-02,1.04697800e+00,1.47603250e+00,2.11671546e-01,-1.31183946e+00,1.02535760e+00,6.76571608e-01
8.78199997e+01,-2.86356155e-02,-4.30818982e-02,1.05488241e+00,1.48886967e+00,2.17661351e-01,-1.32639229e+00,1.03218234e+00,6.76325500e-01
8.78399963e+01,-2.92777903e-02,-4.24281992e-02,1.06335819e+00,1.49914277e+00,2.24543765e-01,-1.33912170e+00,1.03937995e+00,6.73930287e-01
8.78600006e+01,-2.98760496e-02,-4.17880937e-02,1.07220411e+00,1.50693274e+00,2.31859758e-01,-1.34999096e+00,1.04683459e+00,6.69604897e-01
8.78799973e+01,-3.04022636e-02,-4.11596373e-02,1.08120656e+00,1.51254618e+00,2.39140570e-01,-1.35912442e+00,1.05442846e+00,6.63759589e-01
8.79000015e+01,-3.08462270e-02,-4.05672565e-02,1.09011650e+00,1.51642215e+00,2.45871902e-01,-1.36676371e+00,1.06202686e+00,6.56881392e-01
8.79199982e+01,-3.12085841e-02,-4.00287285e-02,1.09862137e+00,1.51901150e+00,2.51569957e-01,-1.37316823e+00,1.06943035e+00,6.49465144e-01
8.79399948e+01,-3.15002352e-02,-3.95456515e-02,1.10636401e+00,1.52073002e+00,2.55794376e-01,-1.37856281e+00,1.07638776e+00,6.42015696e-01
8.79599991e+01,-3.17326710e-02,-3.91231999e-02,1.11298013e+00,1.52187479e+00,2.58165389e-01,-1.38303709e+00,1.08262432e+00,6.35067999e-01
8.79799957e+01,-3.19067650e-02,-3.87118235e-02,1.11812949e+00,1.52277637e+00,2.58392066e-01,-1.38674164e+00,1.08786356e+00,6.29122794e-01
8.80000000e+01,-3.20302434e-02,-3.82737257e-02,1.12155759e+00,1.52373171e+00,2.56292254e-01,-1.38984621e+00,1.09188175e+00,6.24568522e-01
8.80199966e+01,-3.21085714e-02,-3.77782360e-02,1.12313628e+00,1.52504933e+00,2.51817286e-01,-1.39259815e+00,1.09454238e+00,6.21647596e-01
8.80400009e+01,-3.21494192e-02,-3.71917337e-02,1.12290061e+00,1.52699888e+00,2.45066628e-01,-1.39526045e+00,1.09583223e+00,6.20462596e-01
8.80599976e+01,-3.21493372e-02,-3.64948399e-02,1.12104738e+00,1.52975905e+00,2.36254945e-01,-1.39802051e+00,1.09586990e+00,6.21048629e-01
8.80800018e+01,-3.21056433e-02,-3.56865041e-02,1.11789489e+00,1.53342950e+00,2.25721136e-01,-1.40097928e+00,1.09486938e+00,6.23428643e-01
8.80999985e+01,-3.20161991e-02,-3.47612575e-02,1.11385667e+00,1.53809881e+00,2.13891894e-01,-1.40423524e+00,1.09312713e+00,6.27591670e-01
8.81199951e+01,-3.18849236e-02,-3.37177999e-02,1.10937464e+00,1.54379463e+00,2.01231569e-01,-1.40782642e+00,1.09097111e+00,6.33503377e-01
8.81399994e+01,-3.17173749e-02,-3.25305015e-02,1.10486460e+00,1.55049694e+00,1.88202977e-01,-1.41169119e+00,1.08871722e+00,6.41224325e-01
8.81599960e+01,-3.15311067e-02,-3.12138852e-02,1.10067296e+00,1.55807328e+00,1.75245985e-01,-1.41570961e+00,1.08663237e+00,6.50660098e-01
8.81800003e+01,-3.13393958e-02,-2.98106372e-02,1.09701550e+00,1.56629753e+00,1.62747487e-01,-1.41974986e+00,1.08487618e+00,6.61512017e-01
8.81999969e+01,-3.11592706e-02,-2.83726808e-02,1.09399700e+00,1.57485521e+00,1.51045069e-01,-1.42360878e+00,1.08351958e+00,6.73429191e-01
8.82200012e+01,-3.10022831e-02,-2.69495789e-02,1.09158361e+00,1.58336687e+00,1.40418172e-01,-1.42704594e+00,1.08251452e+00,6.85995996e-01
8.82399979e+01,-3.08704432e-02,-2.55681612e-02,1.08965123e+00,1.59148633e+00,1.31092966e-01,-1.42989612e+00,1.08173680e+00,6.98731720e-01
8.82599945e+01,-3.07813995e-02,-2.42826827e-02,1.08805645e+00,1.59883082e+00,1.23261981e-01,-1.43197262e+00,1.08105195e+00,7.11136103e-01
8.82799988e+01,-3.07393819e-02,-2.31375359e-02,1.08658969e+00,1.60503352e+00,1.17055722e-01,-1.43309808e+00,1.08026624e+00,7.22746432e-01
8.82999954e+01,-3.07449009e-02,-2.21134089e-02,1.08502090e+00,1.60990310e+00,1.12548374e-01,-1.43324995e+00,1.07916784e+00,7.33200014e-01
8.83199997e+01,-3.07934992e-02,-2.11974457e-02,1.08314908e+00,1.61322773e+00,1.09747902e-01,-1.43230343e+00,1.07757473e+00,7.42300689e-01
8.83399963e+01,-3.08858007e-02,-2.03830805e-02,1.08081424e+00,1.61474192e+00,1.08570591e-01,-1.43002760e+00,1.07534730e+00,7.49941766e-01
8.83600006e+01,-3.10166571e-02,-1.96340792e-02,1.07790911e+00,1.61431849e+00,1.08831853e-01,-1.42628658e+00,1.07240093e+00,7.56128788e-01
8.83799973e+01,-3.11781950e-02,-1.89440772e-02,1.07438481e+00,1.61190224e+00,1.10233180e-01,-1.42096460e+00,1.06871474e+00,7.60978699e-01
8.84000015e+01,-3.13723348e-02,-1.83064509e-02,1.07024682e+00,1.60749340e+00,1.12398908e-01,-1.41393578e+00,1.06432831e+00,7.64735579e-01
8.84199982e+01,-3.16023156e-02,-1.76736526e-02,1.06553769e+00,1.60129130e+00,1.14912763e-01,-1.40527189e+00,1.05932319e+00,7.67688036e-01
8.84399948e+01,-3.18707563e-02,-1.70140993e-02,1.06034541e+00,1.59357536e+00,1.17342293e-01,-1.39513493e+00,1.05383253e+00,7.70117521e-01
8.84599991e+01,-3.21807638e-02,-1.63459349e-02,1.05480742e+00,1.58458149e+00,1.19276188e-01,-1.38366330e+00,1.04804194e+00,7.72252917e-01
8.84799957e+01,-3.25351432e-02,-1.57007556e-02,1.04907441e+00,1.57459760e+00,1.20385967e-01,-1.37108397e+00,1.04214418e+00,7.74265110e-01
8.85000000e+01,-3.29123363e-02,-1.51017997e-02,1.04332292e+00,1.56402409e+00,1.20447628e-01,-1.35775077e+00,1.03634703e+00,7.76327372e-01
8.85199966e+01,-3.32989804e-02,-1.45623581e-02,1.03771198e+00,1.55326784e+00,1.19378448e-01,-1.34402227e+00,1.03082252e+00,7.78617501e-01
8.85400009e+01,-3.36843804e-02,-1.40797691e-02,1.03238618e+00,1.54272819e+00,1.17220871e-01,-1.33034456e+00,1.02570975e+00,7.81148970e-01
8.85599976e+01,-3.40536498e-02,-1.36861252e-02,1.02747011e+00,1.53270543e+00,1.14104621e-01,-1.31698656e+00,1.02111459e+00,7.84048796e-01
8.85800018e+01,-3.44023481e-02,-1.33762611e-02,1.02308881e+00,1.52342761e+00,1.10240832e-01,-1.30418122e+00,1.01713204e+00,7.87364662e-01
8.85999985e+01,-3.47279496e-02,-1.31203486e-02,1.01934838e+00,1.51513755e+00,1.05865337e-01,-1.29215240e+00,1.01383615e+00,7.91191518e-01
8.86199951e+01,-3.50320041e-02,-1.28734233e-02,1.01633322e+00,1.50800610e+00,1.01213023e-01,-1.28105998e+00,1.01128089e+00,7.95592666e-01
8.86399994e+01,-3.53114530e-02,-1.25910770e-02,1.01410890e+00,1.50206912e+00,9.65029001e-02,-1.27096844e+00,1.00950682e+00,8.00531685e-01
